"64,64","64,128","64,256","128,64","128,128","128,256","256,64","256,128","256,256"
-0.9903493,-0.9903493,-0.9903493,-0.9903493,-0.9903493,-0.9903493,-0.9903493,-0.9903493,-0.9903493
-0.9767759,-0.9767759,-0.9767759,-0.9767759,-0.9767759,-0.9767759,-0.9767759,-0.9767759,-0.9767759
-0.99435484,-0.99435484,-0.99435484,-0.99435484,-0.99435484,-0.99435484,-0.99435484,-0.99435484,-0.99435484
-0.96816444,-0.96816444,-0.96816444,-0.97129977,-0.97129977,-0.97129977,-0.97590166,-0.97590166,-0.97590166
-0.99818575,-0.99818575,-0.99818575,-0.99643975,-0.99643975,-0.99643975,-0.99643975,-0.99643975,-0.99643975
-0.99920064,-0.99920064,-0.99920064,-0.99920064,-0.99920064,-0.99920064,-0.99920064,-0.99920064,-0.99920064
-0.99457425,-0.99457425,-0.99457425,-0.9979017,-0.9979017,-0.9979017,-0.99758935,-0.99758935,-0.99758935
-0.99618846,-0.99618846,-0.99618846,-0.9975996,-0.9975996,-0.9975996,-0.9975996,-0.9975996,-0.9975996
-0.99852264,-0.99852264,-0.99852264,-0.99852264,-0.99852264,-0.99852264,-0.99852264,-0.99852264,-0.99852264
-0.99215555,-0.99215555,-0.99215555,-0.9839058,-0.9839058,-0.9839058,-0.9931171,-0.9931171,-0.9931171
-0.9988769,-0.9988769,-0.9988769,-0.99910986,-0.99910986,-0.99910986,-0.99906707,-0.99906707,-0.99906707
-0.9992938,-0.9992938,-0.9992938,-0.9992938,-0.9992938,-0.9992938,-0.9992938,-0.9992938,-0.9992938
-0.9967634,-0.9967634,-0.9967634,-0.9953238,-0.9953238,-0.9953238,-0.9972086,-0.9972086,-0.9972086
-0.9980047,-0.9980047,-0.9980047,-0.9968834,-0.9968834,-0.9968834,-0.99819565,-0.99819565,-0.99819565
-0.99808854,-0.99808854,-0.99808854,-0.99808854,-0.99808854,-0.99808854,-0.99808854,-0.99808854,-0.99808854
-0.9888682,-0.9888682,-0.9888682,-0.99169827,-0.99169827,-0.99169827,-0.9876429,-0.9876429,-0.9876429
-0.998418,-0.998418,-0.998418,-0.99836326,-0.99836326,-0.99836326,-0.9979446,-0.9979446,-0.9979446
-0.99485946,-0.99485946,-0.99485946,-0.99485946,-0.99485946,-0.99485946,-0.99485946,-0.99485946,-0.99485946
-0.9936611,-0.9936611,-0.9936611,-0.9947805,-0.9947805,-0.9947805,-0.99341905,-0.99341905,-0.99341905
-0.9980099,-0.9980099,-0.9980099,-0.9980189,-0.9980189,-0.9980189,-0.9978785,-0.9978785,-0.9978785
-0.9945176,-0.9945176,-0.9945176,-0.9945176,-0.9945176,-0.9945176,-0.9945176,-0.9945176,-0.9945176
-0.9882353,-0.9882353,-0.9882353,-0.99156076,-0.99156076,-0.99156076,-0.99039274,-0.99039274,-0.99039274
-0.9975834,-0.9975834,-0.9975834,-0.99711543,-0.99711543,-0.99711543,-0.9973997,-0.9973997,-0.9973997
-0.9905136,-0.9905136,-0.9905136,-0.9905136,-0.9905136,-0.9905136,-0.9905136,-0.9905136,-0.9905136
-0.9888263,-0.9888263,-0.9888263,-0.9854447,-0.9854447,-0.9854447,-0.98704916,-0.98704916,-0.98704916
-0.99716073,-0.99716073,-0.99716073,-0.9960847,-0.9960847,-0.9960847,-0.99671865,-0.99671865,-0.99671865
