"64,64","64,128","64,256","128,64","128,128","128,256","256,64","256,128","256,256"
-0.9995706,-0.9995706,-0.9995706,-0.9995706,-0.9995706,-0.9995706,-0.9995706,-0.9995706,-0.9995706
-0.9993066,-0.9993066,-0.9993066,-0.9993066,-0.9993066,-0.9993066,-0.9993066,-0.9993066,-0.9993066
-0.99223876,-0.9938312,-0.9938312,-0.99223876,-0.9938312,-0.9938312,-0.99223876,-0.9938312,-0.9938312
-0.99852335,-0.99852335,-0.99852335,-0.99884254,-0.99884254,-0.99884254,-0.99884254,-0.99884254,-0.99884254
-0.9996867,-0.9996867,-0.99974275,-0.9996867,-0.9996867,-0.99974275,-0.9996867,-0.9996867,-0.99974275
-0.998905,-0.9989033,-0.9989033,-0.9992065,-0.9992065,-0.9992065,-0.9993349,-0.9993349,-0.9993349
-0.999222,-0.999222,-0.9995311,-0.999222,-0.999222,-0.9995311,-0.999222,-0.999222,-0.9995311
-0.9993966,-0.9993967,-0.9993967,-0.99965477,-0.99965453,-0.9996546,-0.99974734,-0.99974734,-0.99974734
-0.99951625,-0.999516,-0.99956995,-0.99951625,-0.99951625,-0.999587,-0.9995058,-0.9995163,-0.999587
-0.9993988,-0.9994235,-0.9994235,-0.99957645,-0.9995423,-0.9995455,-0.9995599,-0.9995599,-0.9995599
-0.99967897,-0.9996732,-0.9997504,-0.9996794,-0.99967897,-0.99975026,-0.99967897,-0.99967897,-0.99975026
-0.999379,-0.99937737,-0.99937737,-0.9993085,-0.99930894,-0.9992791,-0.9992949,-0.9992807,-0.99930304
-0.9995779,-0.9995779,-0.99972343,-0.99957824,-0.9995781,-0.99972343,-0.99957836,-0.9995779,-0.99972343
-0.9990885,-0.9990756,-0.9990756,-0.99939626,-0.9993962,-0.999397,-0.9995021,-0.9995021,-0.9995021
-0.99978817,-0.9997882,-0.9997882,-0.99978036,-0.99978375,-0.999787,-0.9997823,-0.99978197,-0.99978817
-0.99750024,-0.9975019,-0.9975019,-0.9984641,-0.99846184,-0.99844444,-0.99870276,-0.99866223,-0.99869555
-0.9997829,-0.9997814,-0.9997814,-0.9997774,-0.99979186,-0.99977875,-0.99979186,-0.999792,-0.99977833
-0.99732685,-0.99732953,-0.99732953,-0.99759537,-0.9976075,-0.9975974,-0.9974516,-0.99742013,-0.9974945
-0.9996275,-0.9996275,-0.9996275,-0.9996345,-0.9996311,-0.99963105,-0.9996296,-0.9996361,-0.9996316
-0.99140817,-0.9914104,-0.9914104,-0.9927507,-0.9927538,-0.99272877,-0.99205905,-0.9920728,-0.99216264
-0.9997265,-0.9997267,-0.9997267,-0.9997172,-0.9997284,-0.9997205,-0.99971604,-0.9997185,-0.99972004
-0.9990319,-0.9989997,-0.9989997,-0.99906915,-0.9990695,-0.9990654,-0.9989701,-0.9989743,-0.9989607
-0.999614,-0.9996315,-0.9996317,-0.99944544,-0.9993937,-0.99942714,-0.99944395,-0.99944395,-0.9994419
-0.99643606,-0.9963578,-0.9963578,-0.9966889,-0.996678,-0.99668914,-0.9966265,-0.9966328,-0.9966526
-0.998586,-0.998586,-0.9985853,-0.9979092,-0.99794614,-0.99790865,-0.9979502,-0.9979634,-0.9979504
-0.9932235,-0.99326706,-0.99326706,-0.99364346,-0.993636,-0.9937017,-0.9946682,-0.99464214,-0.99459004
-0.99764085,-0.99764144,-0.9977242,-0.99707174,-0.9970887,-0.9970448,-0.9971519,-0.99715006,-0.99710816
-0.9844948,-0.98452395,-0.98452395,-0.9849511,-0.9849508,-0.98490685,-0.98658615,-0.98660415,-0.9865331
-0.9966269,-0.9966242,-0.9966242,-0.996447,-0.99640137,-0.99640846,-0.99624616,-0.9961954,-0.9963178
-0.9805979,-0.9804822,-0.9804822,-0.98194754,-0.98194313,-0.9819142,-0.9821377,-0.9821489,-0.98214924
-0.995641,-0.99562544,-0.99562544,-0.99522746,-0.9952292,-0.9954007,-0.99457794,-0.99446774,-0.9944828
-0.9830293,-0.9837248,-0.9837248,-0.9819629,-0.9821188,-0.98181057,-0.98254985,-0.9825939,-0.98223937
-0.99738234,-0.9973963,-0.9973963,-0.99729484,-0.9972824,-0.9973747,-0.99679273,-0.9969511,-0.99697846
-0.9966364,-0.996549,-0.99660987,-0.99702126,-0.99716204,-0.9970861,-0.9974213,-0.9975743,-0.9974318
-0.99819416,-0.9981899,-0.9981899,-0.9981435,-0.99814457,-0.9981649,-0.9977764,-0.9977791,-0.9977529
-0.9992007,-0.9991984,-0.9991984,-0.9986574,-0.9985222,-0.9985967,-0.997992,-0.99804014,-0.99791336
